0,0,0,-0.188372093,-0.141860465,-0.3,-0.341860465,-0.341860465,-0.51627907,-0.4,-0.641860465,-0.193023256,-0.534883721,-0.204651163,-0.727906977,-0.190697674,-0.834883721,-0.174418605,-0.937209302,-0.065116279,-0.546511628,-0.081395349,-0.755813953,-0.08372093,-0.881395349,-0.088372093,-1,0.055813953,-0.518604651,0.046511628,-0.720930233,0.039534884,-0.844186047,0.030232558,-0.955813953,0.181395349,-0.458139535,0.204651163,-0.613953488,0.21627907,-0.71627907,0.218604651,-0.811627907
0,0,0,-0.192037471,-0.145199063,-0.292740047,-0.348946136,-0.318501171,-0.533957845,-0.370023419,-0.665105386,-0.196721311,-0.548009368,-0.220140515,-0.740046838,-0.208430913,-0.843091335,-0.18969555,-0.946135831,-0.070257611,-0.56206089,-0.100702576,-0.765807963,-0.103044496,-0.887587822,-0.107728337,-1,0.042154567,-0.533957845,0.018735363,-0.725995316,0.004683841,-0.840749415,-0.007025761,-0.93676815,0.163934426,-0.475409836,0.147540984,-0.62529274,0.128805621,-0.718969555,0.107728337,-0.805620609
0,0,0,-0.192941176,-0.148235294,-0.291764706,-0.350588235,-0.312941176,-0.534117647,-0.36,-0.665882353,-0.190588235,-0.548235294,-0.214117647,-0.738823529,-0.202352941,-0.842352941,-0.183529412,-0.948235294,-0.065882353,-0.56,-0.094117647,-0.767058824,-0.096470588,-0.887058824,-0.098823529,-1,0.044705882,-0.534117647,0.023529412,-0.724705882,0.009411765,-0.84,-0.004705882,-0.936470588,0.167058824,-0.475294118,0.148235294,-0.628235294,0.129411765,-0.724705882,0.110588235,-0.811764706
0,0,0,-0.193396226,-0.143867925,-0.297169811,-0.346698113,-0.323113208,-0.533018868,-0.372641509,-0.66509434,-0.205188679,-0.551886792,-0.231132075,-0.738207547,-0.219339623,-0.839622642,-0.202830189,-0.941037736,-0.080188679,-0.563679245,-0.108490566,-0.768867925,-0.113207547,-0.886792453,-0.120283019,-1,0.033018868,-0.537735849,0.011792453,-0.728773585,-0.004716981,-0.841981132,-0.018867925,-0.938679245,0.155660377,-0.478773585,0.136792453,-0.632075472,0.117924528,-0.726415094,0.099056604,-0.811320755
0,0,0,-0.191588785,-0.14953271,-0.292056075,-0.352803738,-0.315420561,-0.53271028,-0.362149533,-0.661214953,-0.193925234,-0.544392523,-0.221962617,-0.731308411,-0.210280374,-0.83411215,-0.191588785,-0.936915888,-0.074766355,-0.556074766,-0.102803738,-0.761682243,-0.107476636,-0.88317757,-0.112149533,-1,0.037383178,-0.53271028,0.01635514,-0.724299065,0.002336449,-0.838785047,-0.011682243,-0.936915888,0.156542056,-0.476635514,0.142523364,-0.630841121,0.128504673,-0.724299065,0.109813084,-0.808411215
0,0,0,-0.18735363,-0.142857143,-0.288056206,-0.344262295,-0.316159251,-0.524590164,-0.362997658,-0.655737705,-0.192037471,-0.543325527,-0.215456674,-0.730679157,-0.206088993,-0.833723653,-0.18969555,-0.93676815,-0.070257611,-0.557377049,-0.096018735,-0.758782201,-0.100702576,-0.882903981,-0.105386417,-1,0.044496487,-0.531615925,0.023419204,-0.721311475,0.011709602,-0.838407494,0,-0.93911007,0.163934426,-0.473067916,0.159250585,-0.620608899,0.149882904,-0.716627635,0.140515222,-0.805620609
0,0,0,-0.18735363,-0.142857143,-0.290398126,-0.346604215,-0.316159251,-0.529274005,-0.362997658,-0.660421546,-0.18969555,-0.545667447,-0.215456674,-0.735362998,-0.208430913,-0.838407494,-0.194379391,-0.93911007,-0.067915691,-0.55971897,-0.096018735,-0.763466042,-0.103044496,-0.885245902,-0.107728337,-1,0.044496487,-0.533957845,0.023419204,-0.725995316,0.007025761,-0.840749415,-0.007025761,-0.93676815,0.166276347,-0.475409836,0.156908665,-0.62763466,0.145199063,-0.723653396,0.133489461,-0.81030445
0,0,0,-0.188811189,-0.13986014,-0.291375291,-0.34965035,-0.317016317,-0.529137529,-0.365967366,-0.65967366,-0.191142191,-0.545454545,-0.219114219,-0.731934732,-0.20979021,-0.836829837,-0.195804196,-0.937062937,-0.072261072,-0.559440559,-0.1002331,-0.762237762,-0.107226107,-0.885780886,-0.114219114,-1,0.03962704,-0.533799534,0.018648019,-0.724941725,0.004662005,-0.839160839,-0.009324009,-0.941724942,0.160839161,-0.475524476,0.156177156,-0.627039627,0.146853147,-0.722610723,0.137529138,-0.811188811
0,0,0,-0.191142191,-0.142191142,-0.291375291,-0.34965035,-0.314685315,-0.531468531,-0.361305361,-0.662004662,-0.191142191,-0.545454545,-0.216783217,-0.72960373,-0.20979021,-0.834498834,-0.193473193,-0.934731935,-0.06993007,-0.559440559,-0.097902098,-0.764568765,-0.104895105,-0.885780886,-0.111888112,-1,0.041958042,-0.536130536,0.023310023,-0.72960373,0.009324009,-0.846153846,-0.004662005,-0.946386946,0.163170163,-0.477855478,0.163170163,-0.627039627,0.156177156,-0.722610723,0.149184149,-0.813519814
0,0,0,-0.190140845,-0.143192488,-0.288732394,-0.34741784,-0.314553991,-0.528169014,-0.363849765,-0.657276995,-0.190140845,-0.542253521,-0.215962441,-0.730046948,-0.20657277,-0.835680751,-0.192488263,-0.938967136,-0.070422535,-0.556338028,-0.093896714,-0.76056338,-0.100938967,-0.884976526,-0.107981221,-1,0.044600939,-0.530516432,0.025821596,-0.723004695,0.011737089,-0.840375587,0,-0.943661972,0.164319249,-0.471830986,0.164319249,-0.624413146,0.157276995,-0.720657277,0.150234742,-0.809859155
