0,0,0,-0.235772358,-0.052845528,-0.447154472,-0.24796748,-0.516260163,-0.475609756,-0.398373984,-0.609756098,-0.361788618,-0.463414634,-0.43495935,-0.613821138,-0.390243902,-0.504065041,-0.345528455,-0.398373984,-0.223577236,-0.512195122,-0.296747967,-0.654471545,-0.264227642,-0.491869919,-0.231707317,-0.353658537,-0.077235772,-0.548780488,-0.158536585,-0.723577236,-0.170731707,-0.569105691,-0.166666667,-0.418699187,0.073170732,-0.56504065,0.032520325,-0.760162602,0.004065041,-0.886178862,-0.032520325,-1
0,0,0,-0.22983871,-0.056451613,-0.443548387,-0.25,-0.52016129,-0.475806452,-0.399193548,-0.608870968,-0.358870968,-0.451612903,-0.439516129,-0.596774194,-0.399193548,-0.495967742,-0.350806452,-0.391129032,-0.225806452,-0.504032258,-0.302419355,-0.64516129,-0.274193548,-0.487903226,-0.237903226,-0.346774194,-0.080645161,-0.544354839,-0.165322581,-0.709677419,-0.177419355,-0.552419355,-0.173387097,-0.39516129,0.068548387,-0.564516129,0.024193548,-0.758064516,-0.012096774,-0.887096774,-0.052419355,-1
0,0,0,-0.230769231,-0.048582996,-0.449392713,-0.238866397,-0.522267206,-0.461538462,-0.400809717,-0.599190283,-0.36437247,-0.453441296,-0.437246964,-0.5951417,-0.396761134,-0.493927126,-0.360323887,-0.392712551,-0.230769231,-0.510121457,-0.311740891,-0.639676113,-0.279352227,-0.48582996,-0.238866397,-0.352226721,-0.089068826,-0.550607287,-0.178137652,-0.712550607,-0.190283401,-0.55465587,-0.182186235,-0.396761134,0.056680162,-0.566801619,0.008097166,-0.761133603,-0.028340081,-0.886639676,-0.068825911,-1
0,0,0,-0.232931727,-0.052208835,-0.445783133,-0.240963855,-0.522088353,-0.465863454,-0.401606426,-0.598393574,-0.37751004,-0.465863454,-0.449799197,-0.602409639,-0.401606426,-0.481927711,-0.357429719,-0.381526104,-0.24497992,-0.518072289,-0.313253012,-0.646586345,-0.273092369,-0.477911647,-0.236947791,-0.34939759,-0.100401606,-0.554216867,-0.176706827,-0.714859438,-0.176706827,-0.554216867,-0.168674699,-0.40562249,0.048192771,-0.574297189,0,-0.767068273,-0.036144578,-0.887550201,-0.076305221,-1
0,0,0,-0.224806202,-0.054263566,-0.426356589,-0.244186047,-0.503875969,-0.465116279,-0.387596899,-0.608527132,-0.360465116,-0.457364341,-0.430232558,-0.600775194,-0.387596899,-0.492248062,-0.337209302,-0.387596899,-0.228682171,-0.511627907,-0.294573643,-0.647286822,-0.263565891,-0.484496124,-0.228682171,-0.352713178,-0.089147287,-0.546511628,-0.158914729,-0.713178295,-0.170542636,-0.558139535,-0.166666667,-0.410852713,0.058139535,-0.565891473,0.015503876,-0.759689922,-0.015503876,-0.887596899,-0.054263566,-1
0,0,0,-0.204081633,-0.078231293,-0.391156463,-0.306122449,-0.448979592,-0.534013605,-0.319727891,-0.666666667,-0.292517007,-0.506802721,-0.329931973,-0.656462585,-0.302721088,-0.544217687,-0.275510204,-0.43537415,-0.156462585,-0.544217687,-0.204081633,-0.683673469,-0.19047619,-0.510204082,-0.176870748,-0.37414966,-0.017006803,-0.56122449,-0.071428571,-0.734693878,-0.102040816,-0.578231293,-0.119047619,-0.425170068,0.132653061,-0.557823129,0.108843537,-0.755102041,0.088435374,-0.880952381,0.06122449,-1
0,0,0,-0.210526316,-0.078947368,-0.394736842,-0.301169591,-0.450292398,-0.526315789,-0.324561404,-0.657894737,-0.286549708,-0.497076023,-0.324561404,-0.649122807,-0.301169591,-0.543859649,-0.280701754,-0.435672515,-0.149122807,-0.535087719,-0.198830409,-0.669590643,-0.192982456,-0.502923977,-0.18128655,-0.356725146,-0.00877193,-0.552631579,-0.067251462,-0.728070175,-0.111111111,-0.576023392,-0.137426901,-0.421052632,0.134502924,-0.555555556,0.108187135,-0.754385965,0.087719298,-0.883040936,0.061403509,-1
0,0,0,-0.189526185,-0.082294264,-0.371571072,-0.294264339,-0.421446384,-0.50872818,-0.296758105,-0.63840399,-0.279301746,-0.516209476,-0.321695761,-0.648379052,-0.289276808,-0.526184539,-0.261845387,-0.418952618,-0.142144638,-0.548628429,-0.189526185,-0.668329177,-0.174563591,-0.49127182,-0.159600998,-0.351620948,0.002493766,-0.558603491,-0.049875312,-0.718204489,-0.08478803,-0.566084788,-0.10723192,-0.421446384,0.149625935,-0.551122195,0.139650873,-0.750623441,0.12967581,-0.880299252,0.109725686,-1
0,0,0,-0.192037471,-0.088992974,-0.367681499,-0.306791569,-0.409836066,-0.522248244,-0.285714286,-0.644028103,-0.264637002,-0.526932084,-0.306791569,-0.655737705,-0.283372365,-0.529274005,-0.262295082,-0.426229508,-0.128805621,-0.552693208,-0.175644028,-0.674473068,-0.170960187,-0.494145199,-0.159250585,-0.353629977,0.016393443,-0.55971897,-0.037470726,-0.721311475,-0.079625293,-0.566744731,-0.110070258,-0.419203747,0.159250585,-0.550351288,0.138173302,-0.74941452,0.12412178,-0.878220141,0.100702576,-1
0,0,0,-0.177272727,-0.086363636,-0.352272727,-0.304545455,-0.411363636,-0.515909091,-0.284090909,-0.629545455,-0.256818182,-0.529545455,-0.302272727,-0.654545455,-0.281818182,-0.527272727,-0.256818182,-0.422727273,-0.122727273,-0.561363636,-0.170454545,-0.684090909,-0.175,-0.502272727,-0.170454545,-0.356818182,0.020454545,-0.568181818,-0.031818182,-0.720454545,-0.077272727,-0.552272727,-0.106818182,-0.4,0.163636364,-0.556818182,0.161363636,-0.754545455,0.154545455,-0.884090909,0.136363636,-1
